dateCreated,dateModified,entry_id,entry_guid,form,lang,trait,order,rel_order,rel_type,rel_ref,rel_primacy,rel_compform,rel_variant,sense_id,sense_order,sense_gram,sense_gloss_en,sense_gloss_idn,rev_en,rev_id,pict,etym_type,etym_proto,etym_borrowed,x_eno_source,x_eno,x_idn,x_eng,notes_eng,notes_idn,cit_form
2024-12-02T06:10:58Z,2024-12-02T06:11:01Z,kih1_033accf6-08bc-4c09-9835-11bb4678a4ec,033accf6-08bc-4c09-9835-11bb4678a4ec,kih,eno,stem,1,,Compare,kih kahė'iur_7e8a9d98-77c7-4213-90f4-1497fde0b4b9,,,,4d463791-4481-4a2e-b6fe-f70b75fa4ed7,,Noun,ant,semut,ant,semut,94.jpg,proto,kixo,,Attire_03_MK,Yur kih,Kepala semut,"The head of an ant (for the head of the ""paic kurdi"" 'the sharp-shaped-blade machette')",,,
2024-12-02T06:10:58Z,2024-12-02T06:11:01Z,kih1_033accf6-08bc-4c09-9835-11bb4678a4ec,033accf6-08bc-4c09-9835-11bb4678a4ec,kih,eno,stem,1,,Compare,kih kahė'iur_7e8a9d98-77c7-4213-90f4-1497fde0b4b9,,,,4d463791-4481-4a2e-b6fe-f70b75fa4ed7,,Noun,ant,semut,ant,semut,94.jpg,proto,kixo,,Attire_03_MK,Yur kih,"Kepala semut (untuk bentuk gagang ""parang tunggit"")","The head of an ant (for the head of the ""paic kurdi"" 'the sharp-shaped-blade machette')",,,
2024-12-02T06:10:58Z,2024-12-02T06:11:01Z,kih1_033accf6-08bc-4c09-9835-11bb4678a4ec,033accf6-08bc-4c09-9835-11bb4678a4ec,kih,eno,stem,1,,Compare,kih pap_0de2fd7c-7eac-4ac0-bac9-609908fdfd84,,,,4d463791-4481-4a2e-b6fe-f70b75fa4ed7,,Noun,ant,semut,ant,semut,94.jpg,proto,kixo,,Attire_03_MK,Paica kurdi nide ẽ' yurde da'pu̇ah yur kih,"Parang-parang tunggit (""paic kurdi"") ini, gagangnya kelihatan seperti kepala semut","These kurdi machetes, the head looks like the head of ant",,,
2024-12-02T06:10:58Z,2024-12-02T06:11:01Z,kih1_033accf6-08bc-4c09-9835-11bb4678a4ec,033accf6-08bc-4c09-9835-11bb4678a4ec,kih,eno,stem,1,,Compare,kih pap_0de2fd7c-7eac-4ac0-bac9-609908fdfd84,,,,4d463791-4481-4a2e-b6fe-f70b75fa4ed7,,Noun,ant,semut,ant,semut,94.jpg,proto,kixo,,Attire_03_MK,Yur kih,Kepala semut,"The head of an ant (for the head of the ""paic kurdi"" 'the sharp-shaped-blade machette')",,,
2024-12-02T06:10:58Z,2024-12-02T06:11:01Z,kih1_033accf6-08bc-4c09-9835-11bb4678a4ec,033accf6-08bc-4c09-9835-11bb4678a4ec,kih,eno,stem,1,,Compare,kih pap_0de2fd7c-7eac-4ac0-bac9-609908fdfd84,,,,4d463791-4481-4a2e-b6fe-f70b75fa4ed7,,Noun,ant,semut,ant,semut,94.jpg,proto,kixo,,Attire_03_MK,Yur kih,"Kepala semut (untuk bentuk gagang ""parang tunggit"")","The head of an ant (for the head of the ""paic kurdi"" 'the sharp-shaped-blade machette')",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kita'_033d9fc2-71ad-415e-9b05-3b4c62c7cf38,033d9fc2-71ad-415e-9b05-3b4c62c7cf38,kita',eno,stem,,0,_component-lexeme,akita'_5b4a84a7-143a-4c6a-9bb3-511f4309f57f,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,kina'ni_033edb09-3ce0-4f4b-9e85-d751240f2864,033edb09-3ce0-4f4b-9e85-d751240f2864,kina'ni,eno,stem,,0,_component-lexeme,ni_5ebe76bd-85d7-4de8-b78a-04f79c28f62a,true,Complex Form,,ff384bfc-b844-4026-b10b-4ea1b84798ad,,Verb,named,dinamakan,named,dinamakan,,,,,SD_10,Kina'ni eyub sarang lebah be yub ẽ' ka'ukuran sekitar abai kaha' meter he kirpari' i yapãũ yũkũn mė' kidikė'.,Rumah tradisional itu disebut rumah “sarang lebah” karena berukuran sekitar 9 meter dan dibuat di atas tiang-tiang yang ditancapkan pada penyangga.,They are called “beehive” houses because the houses measure around 9m and are made on top of posts which are inserted into supports.,,,
2024-12-02T06:10:58Z,2024-12-02T10:08:50Z,heo yohob_034fe196-bcd1-48c4-8786-5b31bdd8c611,034fe196-bcd1-48c4-8786-5b31bdd8c611,heo yohob,eno,phrase,,0,_component-lexeme,heo_26476367-70e2-49e4-9f37-8211e06c8191,true,Complex Form,,b136300d-2f60-4b1e-83ab-270830abaeff,,Noun,interior (of the [traditional clan] house),ruangan dalam rumah (adat),interior (of the [traditional clan] house),ruangan dalam rumah (adat),133.JPG,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,ėki_035074ab-298a-4360-8f80-05300befceef,035074ab-298a-4360-8f80-05300befceef,ėki,eno,stem,,0,_component-lexeme,u̇ki_7a1e93d1-c9f5-4df8-b984-8c6b357aa1e1,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,mėk ėb nė'ah_0358c3cd-9d35-4c82-87fc-49184106ab4a,0358c3cd-9d35-4c82-87fc-49184106ab4a,mėk ėb nė'ah,eno,phrase,,0,_component-lexeme,mėk_7ca4d52c-d42d-4097-9647-00ebcef61ade,true,Complex Form,,aa5675b5-2be0-493c-8b03-fc17e313f77a,,Interjection,thank you,terima kasih,thank you,terima kasih,,,,,SMP_5,"Abila: “Mėk ėb nė'ah, wak!”","Abila: “Terima kasih banyak, pak!”","Abila: “Thank you, uncle!”",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kedoker_037dda9c-4a20-4eee-92aa-d842023caa74,037dda9c-4a20-4eee-92aa-d842023caa74,kedoker,eno,stem,,,,,,,,2aa5faac-bff5-4c82-95dc-6c207c16a184,,Noun,swamp,rawa,swamp,rawa,,proto,kedokedo,,,,,,,,
2024-12-02T06:10:58Z,2024-12-09T22:57:27Z,A_039bc50f-2d08-472b-bc7e-f956b42f711c,039bc50f-2d08-472b-bc7e-f956b42f711c,A,eno,stem,,,_component-lexeme,,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,pue_03a6354c-f6a9-4e41-ab30-c04268f3fa9d,03a6354c-f6a9-4e41-ab30-c04268f3fa9d,pue,eno,stem,,0,_component-lexeme,pu1_a8e27a50-fb68-496b-9e00-2f9a0461485a,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,kinė'ah_03b16730-321e-46d6-a9bd-8dc8b86ffda5,03b16730-321e-46d6-a9bd-8dc8b86ffda5,kinė'ah,eno,stem,,0,_component-lexeme,nė'ah_bf9f4495-be93-48f8-8e25-7abfc8163c2e,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kokoni'_03b620c7-1974-430c-88c6-b142e41a4e81,03b620c7-1974-430c-88c6-b142e41a4e81,kokoni',eno,stem,,0,_component-lexeme,koni'_23388b93-5c1d-4b64-8aca-a9a1ca54e904,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,tėhėm_03b6e7ba-2880-4e77-ad49-1f8ce43d46b3,03b6e7ba-2880-4e77-ad49-1f8ce43d46b3,tėhėm,eno,stem,,0,_component-lexeme,it2_bea92226-0ffe-46c4-b7b7-6011f884adc2,true,Complex Form,,1dd06d78-4aa8-46d6-951f-b8fe06967ff5,,Noun,your drink,minumanmu,your drink,minumanmu,,,,,SD_3,It pe tėhėm!,Minum minumanmu!,Drink your drink!,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,dada'_03bd828e-9414-46d3-b090-91132917a479,03bd828e-9414-46d3-b090-91132917a479,dada',eno,stem,,,,,,,,baae63e4-46b5-4b79-854c-850d65e7d58a,,Verb,lift,angkat,lift,angkat,,proto,dada'i,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,yub yahu̇dia'ah_03c9e9fa-9d17-4d9e-9d37-3150ced40475,03c9e9fa-9d17-4d9e-9d37-3150ced40475,yub yahu̇dia'ah,eno,phrase,,0,_component-lexeme,yub_f0e0dc64-8917-4417-bb61-6c62a48f71a6,true,Complex Form,,a2b860ba-c4c2-442e-ac3b-15ce690c5a0e,,Noun,market; place for selling,pasar; tempat/rumah berjualan,market ; place for selling,pasar ; tempat/rumah berjualan,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,hã'ũ'_03ec2366-44d2-4b1b-b5e2-7f7c0ed65ca7,03ec2366-44d2-4b1b-b5e2-7f7c0ed65ca7,hã'ũ',eno,stem,,,,,,,,b08e0127-5865-4554-96aa-ad009534c3dc,,Noun,subclan,,subclan,,,proto,ahã:ũ'ũ'ũã,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,pa'ema_03f81e24-be0e-45ec-a7cb-fc8751f872a3,03f81e24-be0e-45ec-a7cb-fc8751f872a3,pa'ema,eno,stem,,0,_component-lexeme,ema_9a9287ca-5822-48b2-ac0b-c8276211b284,true,Complex Form,,5412117c-4b67-4a86-a6c6-bfc28e909736,,Verb,swinging,bergoyang,swinging,bergoyang,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,kũ1_03ff6009-5997-43d4-a6a4-5513fa2bccdd,03ff6009-5997-43d4-a6a4-5513fa2bccdd,kũ,eno,stem,1,,,,,,,10bb6a18-ec3c-4ace-b186-8bb1c9805404,,Verb,count,menghitung,count,menghitung,,proto,kũã,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,pu̇̃'u̇̃ã_04107c7c-41f8-40fb-89f5-380319cad43a,04107c7c-41f8-40fb-89f5-380319cad43a,pu̇̃'u̇̃ã,eno,stem,,0,_component-lexeme,pu̇̃'_805c7390-de39-47fd-b6d2-298e1ff20ddf,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,yeano'on_041985da-f49a-4b5e-9b82-8d66b12eaffd,041985da-f49a-4b5e-9b82-8d66b12eaffd,yeano'on,eno,stem,,0,_component-lexeme,yano'on_9e97c183-9f1c-45d1-b97a-21b6c6a36df8,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,bari'_043aab5f-6337-4208-86a7-fc531d54284f,043aab5f-6337-4208-86a7-fc531d54284f,bari',eno,stem,,0,_component-lexeme,pari'_a48158f6-1a85-40fa-9e93-78e27eae7b82,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ani3_043b404f-ea57-48fa-8533-39e5d3948890,043b404f-ea57-48fa-8533-39e5d3948890,ani,eno,stem,3,,,,,,,8fce1aeb-826f-4653-bfbe-86a8af930404,,Pro-adverb,this much,segini,this much,segini,,proto,anĩõ,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,Ki'iėi_04406047-9bc5-4307-918b-055c422f83ab,04406047-9bc5-4307-918b-055c422f83ab,Ki'iėi,eno,stem,,,,,,,,c11cd21d-252f-4294-a259-4c652ecf056d,,Proper Noun,the name of a village,nama kampung,the name of a village,nama kampung,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,pahkarėh_04412090-b8e1-4fc1-b8e7-0671e8150134,04412090-b8e1-4fc1-b8e7-0671e8150134,pahkarėh,eno,stem,,0,_component-lexeme,karėh2_fe704532-a03c-4182-9891-af3cf75f815f,true,Complex Form,,5bda8fc0-7d4b-45e7-b9e4-1981516007b5,,Noun,gather for besieging,berkerumun mengepung,gather for besieging,berkerumun mengepung,,,,,Attire_02_JK,Kai pahkarėh buh bahbai',Akan datang mengepung untuk pergi melempar (tombak),Will come besieging to throw the spear,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,pahkarėh_04412090-b8e1-4fc1-b8e7-0671e8150134,04412090-b8e1-4fc1-b8e7-0671e8150134,pahkarėh,eno,stem,,0,_component-lexeme,karėh2_fe704532-a03c-4182-9891-af3cf75f815f,true,Complex Form,,5bda8fc0-7d4b-45e7-b9e4-1981516007b5,,Noun,gather for besieging,berkerumun mengepung,gather for besieging,berkerumun mengepung,,,,,Attire_02_JK,Yah pahkarėh,Pergi berkerumun mengepung,Go besieging,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,ho2_04483cad-a63d-4fa9-96b9-60065251e15d,04483cad-a63d-4fa9-96b9-60065251e15d,ho,eno,stem,2,0,_component-lexeme,o_56ca44fa-d4e4-4762-b767-148682ba826d,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,nu'ah_04530abe-fd45-4c25-b119-439ab0542f62,04530abe-fd45-4c25-b119-439ab0542f62,nu'ah,eno,stem,,0,_component-lexeme,nah1_daedd128-1e38-40f5-b2a8-d3f331bc6a5f,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,a'u_045daccd-f577-4a77-a094-56badfb34c5a,045daccd-f577-4a77-a094-56badfb34c5a,a'u,eno,stem,,,,,,,,2fecad1d-b388-4ad8-abcd-559dc92437cb,,Verb,good,bagus,good,bagus,,proto,a’u’ua,,,,,,,,
2024-12-02T06:10:58Z,2024-12-06T21:53:10Z,ka'ai'io_047a544d-266e-4159-a7c5-0b431be28549,047a544d-266e-4159-a7c5-0b431be28549,ka'ai'io,eno,stem,,0,_component-lexeme,ka'ai'_3ba72828-f0d4-4678-80d5-d9129f340c60,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kibop_04818a76-0f30-4b39-82e9-c4e3f3aa5785,04818a76-0f30-4b39-82e9-c4e3f3aa5785,kibop,eno,stem,,0,_component-lexeme,bop_72e1f041-eed8-4d0a-8da1-53701054ca09,true,Complex Form,,26a61262-7db8-4739-bdc9-012a9284b62d,,Verb,ugly,"jelek, buruk",ugly,"jelek, buruk",,,,,SMP_5,Bė ean pihia' pari' eko kibop kadė kahinu i Enggano.,Hujan bisa membuat jalan rusak seperti dahulu kala di Enggano.,The rain can have the road damaged just like long time ago in Enggano.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,abukare_0482b3b8-1999-479c-91a1-ba7d05dfe296,0482b3b8-1999-479c-91a1-ba7d05dfe296,abukare,eno,stem,,0,_component-lexeme,kare2_dc57c458-97a4-4446-9b76-3c6e6caa28fe,true,Complex Form,,a374a829-30ce-4e37-a8b7-af7058ff7c35,,Verb,if there is a traditional (war) dance,kalau ada tari (perang) tradisional,if there is a traditional (war) dance,kalau ada tari (perang) tradisional,,,,,Attire_03_MK,"Di bahasa Enggano ,,, abukare ẽ' dah mė' ik ku̇bu̇a' ,,, kiki kamiu","Di bahasa Enggano, ketika/kalau ada tari perang/tarian tradisional, inilah yang kita gunakan,,,ada juga ""kamiu""/sangkakala","In Enggano language, when (we) want to do traditional (war) dance, this one which we use, there is also ""kamiu"" (shell-made trumpet)",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,abukare_0482b3b8-1999-479c-91a1-ba7d05dfe296,0482b3b8-1999-479c-91a1-ba7d05dfe296,abukare,eno,stem,,0,_component-lexeme,kare2_dc57c458-97a4-4446-9b76-3c6e6caa28fe,true,Complex Form,,a374a829-30ce-4e37-a8b7-af7058ff7c35,,Verb,if there is a traditional (war) dance,kalau ada tari (perang) tradisional,if there is a traditional (war) dance,kalau ada tari (perang) tradisional,,,,,Attire_03_MK,Jadi ẽ' bayu ẽ' kiar ẽ' kirdė'bua' abukare,Jadi pakaian ini semua dipakai kalau ada tari adat/tari perang,"So this costume, this all is worn if (we) want to have traditional (war) dance.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,abukare_0482b3b8-1999-479c-91a1-ba7d05dfe296,0482b3b8-1999-479c-91a1-ba7d05dfe296,abukare,eno,stem,,0,_component-lexeme,kare2_dc57c458-97a4-4446-9b76-3c6e6caa28fe,true,Complex Form,,a374a829-30ce-4e37-a8b7-af7058ff7c35,,Verb,if there is a traditional (war) dance,kalau ada tari (perang) tradisional,if there is a traditional (war) dance,kalau ada tari (perang) tradisional,,,,,Attire_03_MK,Jadi ẽ' lah mė' ik ku̇bu̇a' abukare,Jadi inilah yang kita gunakan kalau akan ada tari perang,"So, this is the one that we use if we want to do traditional dance.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,arė_04833005-c33d-417d-a9b7-5c083b4f1da8,04833005-c33d-417d-a9b7-5c083b4f1da8,arė,eno,stem,,,,,,,,560ea74f-85c6-4101-9ebc-094a4a7a9ce3,,Interrogative pro-form,how,bagaimana,how,bagaimana,,proto,adoo/adėha,,SMP_3,"Andi : Arė, kah maham na'an?","Andi: Gimana, ayo kita pergi memancing nanti?",Andi: How is it going? let's go fishing later?,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,arė_04833005-c33d-417d-a9b7-5c083b4f1da8,04833005-c33d-417d-a9b7-5c083b4f1da8,arė,eno,stem,,,,,,,,560ea74f-85c6-4101-9ebc-094a4a7a9ce3,,Interrogative pro-form,how,bagaimana,how,bagaimana,,proto,adoo/adėha,,SMP_2,"Arė, ė' hai na'an kahai bayo'o buh ba'tekora i Bakawi, Bot?","Bagaimana, kamu juga nanti akan ikut bersekolah di Jakarta, Bot?","How is it, are you also going to follow h(is/er) footstep to study in Jakarta, Bot?",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,arė_04833005-c33d-417d-a9b7-5c083b4f1da8,04833005-c33d-417d-a9b7-5c083b4f1da8,arė,eno,stem,,,,,,,,560ea74f-85c6-4101-9ebc-094a4a7a9ce3,,Interrogative pro-form,how,bagaimana,how,bagaimana,,proto,adoo/adėha,,SMP_2,"Zefrian : Arė, kayadi ik kahai maham?","Zefrian: Apa kabar, kita jadi pergi memancing?","Zefrian: What's up, do we still go fishing?",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ya'hau_04915d17-e586-47ce-8adf-742afb731251,04915d17-e586-47ce-8adf-742afb731251,ya'hau,eno,stem,,0,_component-lexeme,a'hau1_262ba9a1-f13d-43a0-a2e1-1077ada6c842,true,Complex Form,,f4b8acd3-d8bf-4608-beb0-291aa8424244,,Noun,custom,adat,custom,adat,,,,,SMP_9,"Iwan tena bahde ba'bua' bayu ya'hau, di'iėb dapat menunjukan identitas dirinya dari Enggano.",Iwan senang hatinya mengenakan pakaian adat karena dia dapat menunjukkan identitas dirinya dari Enggano.,Iwan is happy wearing the traditional clothing because he can show his true identity as an Enggano person.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ya'hau_04915d17-e586-47ce-8adf-742afb731251,04915d17-e586-47ce-8adf-742afb731251,ya'hau,eno,stem,,0,_component-lexeme,a'hau1_262ba9a1-f13d-43a0-a2e1-1077ada6c842,true,Complex Form,,f4b8acd3-d8bf-4608-beb0-291aa8424244,,Noun,custom,adat,custom,adat,,,,,SD_1,Nė'ėn ẽ' “ya'u da ik” kirda'bua' kahneah kak henap abi pana ya'hau.,"Saat ini, “ya'u da ik” hanya digunakan oleh beberapa orang ketika ada pertemuan adat.",Today “ya'u da ik” is used by several persons only if there is a customary meeting.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ka'ab_04b466b5-86fc-49a3-b402-70bcc173f1ba,04b466b5-86fc-49a3-b402-70bcc173f1ba,ka'ab,eno,stem,,0,_component-lexeme,ka'am_1b363425-e2a5-4e7c-b313-1937f64f3668,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,adėk_04c37513-ef0b-4b80-8d21-33ca96d6eb2f,04c37513-ef0b-4b80-8d21-33ca96d6eb2f,adėk,eno,stem,,,,,,,,5e9345d4-f285-474c-9d3f-42f479d04e3b,,Noun,"the necklace with a single, big oval-shaped pendant",kalung dengan liontin/bandul oval tunggal besar,"the necklace with a single, big oval-shaped pendant",kalung dengan liontin/bandul oval tunggal besar,7.JPG,,,,Attire_01_JK,Ẽ' adėk,"Ini adalah ""adėk""","This is the big oval-shaped bead necklace (""adėk"")",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,payo'o_04c43476-afd8-4381-989c-21802d2dc0e6,04c43476-afd8-4381-989c-21802d2dc0e6,payo'o,eno,stem,,0,_component-lexeme,ayo'o_6f47fa05-8408-4e6b-bcbe-dfe49c845d8e,true,Complex Form,,edffc597-997a-4d1c-89c6-d29d5b1626f9,,Verb,follow,ikut,follow,ikut,,,,,SMP_2,"Aba u kur ba'tekora, u payo'o kak tuo' yah pi.","Sekembalinya saya dari sekolah, saya ikut orang tua pergi ke kebun.","When I return from school, I will join my parents to the garden.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,payo'o_04c43476-afd8-4381-989c-21802d2dc0e6,04c43476-afd8-4381-989c-21802d2dc0e6,payo'o,eno,stem,,0,_component-lexeme,ayo'o_6f47fa05-8408-4e6b-bcbe-dfe49c845d8e,true,Complex Form,,edffc597-997a-4d1c-89c6-d29d5b1626f9,,Verb,follow,ikut,follow,ikut,,,,,SMP_1,Pohman ẽ' u ku̇da' payo'o ya'.,"Pagi ini, saya beritahu kalian.",This morning I tell you all.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kabkeke'_04c547c5-8855-469a-afe4-2fde05b9e7d1,04c547c5-8855-469a-afe4-2fde05b9e7d1,kabkeke',eno,stem,,0,_component-lexeme,keke'_60c50050-87f7-4b2f-9cb2-eed50419bd87,true,Complex Form,,316ae6a2-d8b7-42b2-bcf6-57781eaf665b,,Verb,pound,menumbuk,pound,menumbuk,,,,,SD_4,Kabkeke' pe alus paria' yahpabia'.,"Pertama-tama, kita menumbuknya hingga halus untuk dibuat menjadi salep urut.",First we grind it very fine and then make a rub.,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kabkeke'_04c547c5-8855-469a-afe4-2fde05b9e7d1,04c547c5-8855-469a-afe4-2fde05b9e7d1,kabkeke',eno,stem,,0,_component-lexeme,keke'_60c50050-87f7-4b2f-9cb2-eed50419bd87,true,Complex Form,,316ae6a2-d8b7-42b2-bcf6-57781eaf665b,,Verb,pound,menumbuk,pound,menumbuk,,,,,SD_4,"Ẽ' dih nan kirna' arib he aru yũ'de, kabkeke', kapĩh bėde ba'ki, he kabit ean.","Inilah “dih nan”, tujuh tunasnya diambil, kita tumbuk, kemudian kita peras airnya sedikit lalu kita minum.","This is “dih nan”, seven shoots are taken, we pound them, then we squeeze the juice a bit and then drink it.",,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,nada_04d544ff-ba79-485a-b975-746c202c7fcd,04d544ff-ba79-485a-b975-746c202c7fcd,nada,eno,stem,,0,_component-lexeme,na3_80f23686-79e0-4d4d-b5a3-0f8433a79f91,true,Complex Form,,033b8f42-c5e5-48fe-9ff6-e50600aa2f4b,,Noun,our mother,ibu kami,our mother,ibu kami,,,,,SD_2,Amda ka'kariė i pi he nada ka'pe paruha am i pi.,Bapak kami bekerja di kebun dan ibu sering membantunya di kebun.,Our father works in the garden and mother often helps father in the garden.,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,yãhãk_04dae836-e32f-4710-ad74-bdce7b3f34d2,04dae836-e32f-4710-ad74-bdce7b3f34d2,yãhãk,eno,stem,,0,_component-lexeme,yah2_45f9217d-c208-44d3-a13e-eaebbae85976,true,Complex Form,,62108eff-d5dc-4628-92a7-aa2d14b1df36,,Noun,our place,tempat kita,our place,tempat kita,,,,,SMP_10,"A i yãhãk, pukat hela ean kirdi'iu “pukat harimau”.","Jika di tempat kita, jaring yang ditarik kapal untuk menangkap ikan itu dikatakan “jaring yang ditarik kapal untuk menangkap ikan”.","In our place, “Pukat Hela” is called “Pukat Harimau”.",,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,ur_04e05148-3a56-4d2c-aba6-f5f345945e9f,04e05148-3a56-4d2c-aba6-f5f345945e9f,ur,eno,stem,,0,_component-lexeme,yur_a47aff24-9c30-4961-8683-c5c4816a92e8,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ite'_04e255da-1381-4d83-b4e4-ed904421caee,04e255da-1381-4d83-b4e4-ed904421caee,ite',eno,stem,,,,,,,,e49f783e-983b-4721-a6ce-f83a2baa558c,,Pro-adverb,here,di sini,here,di sini,,proto,itE'E,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kipãũ'õ'_04f1b239-75f7-4872-b5d3-ac7a85c8e033,04f1b239-75f7-4872-b5d3-ac7a85c8e033,kipãũ'õ',eno,stem,,0,_component-lexeme,kipã'ãũ'_18278a7e-df12-406d-bd5e-81355cdaf6b3,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,kuaha_04f29da2-9cbd-458f-87a1-7b79a303fe55,04f29da2-9cbd-458f-87a1-7b79a303fe55,kuaha,eno,stem,,,,,,,,0340c099-ca9f-4d6e-8672-5124e764f709,,Noun,plant name,nama tanaman,plant name,nama tanaman,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,akipãh1_04f5ac73-d5bd-4238-88e9-2288b91c8f80,04f5ac73-d5bd-4238-88e9-2288b91c8f80,akipãh,eno,stem,1,,,,,,,dabdcfa0-5e2b-48d7-b3fa-4b98b516ad0d,,Verb,siblings,bersaudara,siblings,bersaudara,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,yaka'am_05170a32-6984-4579-9cc7-6d8708fbec58,05170a32-6984-4579-9cc7-6d8708fbec58,yaka'am,eno,stem,,0,_component-lexeme,ka'am_1b363425-e2a5-4e7c-b313-1937f64f3668,true,Complex Form,,488b287d-3a21-430e-bdb3-e7455c1e3f88,,Verb,forget,lupa,forget,lupa,,,,,SD_9,"Yar yaka'am ah, a ik kahai i'ean, ik harus buh sewa doha mė' ik bubkũ' ani.","Jangan lupa, jika kita mau pergi ke Batu Lobang, kita perlu untuk menyewa perahu yang kita naiki bersamanya.","Do not forget, if we want to go there we have to be willing to rent a boat to travel with.",,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,patahre_05185af3-7a21-4217-bdc9-e97d10433e0b,05185af3-7a21-4217-bdc9-e97d10433e0b,patahre,eno,stem,,0,_component-lexeme,kahre_4fa334c9-af5e-4290-96c7-cbf2c1022ae5,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:59Z,2024-12-02T06:10:59Z,na'pua_052f5b02-ac7e-491c-99ed-adf02654b0b6,052f5b02-ac7e-491c-99ed-adf02654b0b6,na'pua,eno,stem,,0,_component-lexeme,na'pu_13a00462-e0a5-43b8-91ed-1f1077656588,,,Unspecified Variant,,,,,,,,,,,,,,,,,,
2024-12-02T06:10:58Z,2024-12-02T06:10:58Z,ken_0541a5a8-b9c5-4647-bfb7-783b5936243e,0541a5a8-b9c5-4647-bfb7-783b5936243e,ken,eno,stem,,,,,,,,1cd3ec9e-902d-472b-a630-029c3b26ddb9,0,Verb,take leave,berpesan,take leave,berpesan,,proto,kẽnẽ,,,,,,,,
